Tumor_wgs_aliquot_id	tumor_rna_seq_star_alignment_bam_file_name
d0a0d845-32e2-4590-b909-29bd27b92900	9fe898c6-e926-4ffe-8b87-2c14d8d57fb3
75ad15b9-8f9c-40c1-9ca6-1e8454fbd310	63326dc4-305f-4fc1-b54c-1ad38a9aad40
fc453f67-6623-4e8c-b519-0bd79e4d4651	a9c85b88-b562-4bac-a024-01c66a07e8ec
2cdc4cce-0877-4ec1-85f5-20c909912e65	f5df74ba-0791-4982-af1c-fd4c5110f110
bd403458-5154-488b-931a-a7e737a6bf8c	6e013367-6a7f-4cdd-91af-02c28c1a3fd9
fa676301-902f-473f-8313-5bff34ae549a	bf622082-b075-4456-a7d8-8d35c3cf42b7
aa847c3d-d3a7-46aa-a81b-db5099a458fb	c2a75ae0-90c4-4ad7-b384-884fa95aadf3
e89e9c69-ffcd-4a4c-818d-1dee43ddc76a	be7df1d5-0202-4661-a1fc-f77c10ed4952
a29278af-7ecf-403e-b6a9-623ea7879d05	f43220be-dd8d-4f7b-9429-c8ba02a7f2fe
897a4500-6fb8-4e81-aa07-021a26d632fb	6a60625e-3816-41c5-ab06-429625a99107
1b1780d5-06da-40ee-9e15-02631a68027b	70a798e9-fbc9-4a0d-bce8-76d72e55c372
b53dcb4d-f894-47b8-8a4e-17c7998d8120	cdc449ea-f8af-11e4-b0a1-b52f16ffcfe7
f48c3c82-bebe-4b8e-909e-e1a51a7142ec	96894d38-f8a8-11e4-a045-8e2c16ffcfe7
7adcea71-1aed-450c-b0ff-b9d9820c6153	9217e854-f8b2-11e4-b613-e83016ffcfe7
8e48aa43-6cd1-4aef-83ce-2451b1b86e8e	8de7bfa8-f8b1-11e4-bdc7-773016ffcfe7
ad4aa4dc-bea4-4f4a-8b1b-8f361112f84f	12fc7508-f8b2-11e4-be62-b03016ffcfe7
b02b4bba-6e66-44fb-a48f-38c309aaaac5	0a852f02-f8b0-11e4-abc4-d12f16ffcfe7
ec474dfa-527c-44f3-9224-bf1c858cabfc	d2804596-f8b0-11e4-af75-233016ffcfe7
c9f91ded-3b04-4cd1-8ea6-bbc635a8a4f0	4e8f86ec-f8b1-11e4-bde3-5b3016ffcfe7
7cae6c0b-36fe-411b-bbba-093a4c846d84	98f2d5fa-7957-4a71-bb46-728ff20776ae
39520be3-a2af-4189-acf4-9d239363333a	de2bc0e8-bf7d-4196-93a1-20e1fecaf66a
d1132127-1250-43af-9c16-425798a3d1a7	dd8035f9-7285-41be-b5ed-3ccdc4e161ca
a8f86b64-914c-4d89-897b-33bcdd1759f7	0fa2b935-99e8-4466-a86e-9bbb1e3657f3
82d7fa2d-19cd-41b7-8ed1-ea9fb9a544c6	bb8cd408-ee39-4dc4-8657-0c53ae5ee47c
6de41ac1-229b-40b9-a494-5588c284351d	88f0b526-1ff9-4439-ad3e-82c5d6aab951
41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	30d7cac2-65d4-49ae-8aff-992a2e4e3617
2fdab641-d73b-4f9a-aa4c-c1944f131a69	6dcda4f1-0910-4e80-80b1-4357c55519e8
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	f752e5d9-00a8-41f1-ae38-2b589f499088
914421d2-898e-433e-bb66-b1710eaae2c7	06c25514-28c4-4140-8db5-0a1c36df77a9
3914c02e-44ad-4c96-8464-61aa95b42c49	f63cd04d-d0f2-4988-a955-e3b95e933227
2ce48f01-2f61-49d9-a56a-7438bf4a37d7	3f113f42-60ab-4b46-a4e5-70899f42f462
c27290e4-6835-448a-abdc-df8ddd5f4630	b51c550d-d83e-4170-8834-8cadc913c8d2
65723119-bdfe-46f0-b629-c171023abd71	8ef04a61-1ee2-482f-8647-e5812772d75e
fca08ee9-b480-4dc7-be56-f1eb03b56f7c	0b0b7b0c-d669-4667-8b3f-39c4c2946bbb
d60f54f5-b154-42c4-99fb-cea4e7a33dc7	52918733-0b2d-462b-8784-70bd148d9ffe
c065761d-f775-457f-bda0-4c7c257a701e	263668a7-e877-4311-9c76-13cf23b1e811
96e3db14-2bb1-4f68-aed6-5e794750c96e	e42761d6-000d-45bb-97e6-f2b647764682
b8151614-b08f-49a3-ab6f-2e780f765a17	50ecb5e8-7866-44ec-9bbb-5d60be340c36
4d7f2c74-862b-4aad-98e1-fa831f14a905	00b3b72b-0ac4-4016-bfa2-0bfcd5645d4f
4a1ad661-f6ae-44e8-b50b-72ff658ff22b	9c136ebb-46f5-47d7-b931-45c750ff1e31
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	2e52bc09-1ac8-41ec-b0f0-31330bd4cf42
04339769-517c-448d-a7ca-951f83608c60	9902269a-805a-4304-8a51-9644a025093e
374cbd87-428e-4509-85c1-b7d3302c30a0	ed951674-e5be-421d-a978-df88c4e79e55
f98de26b-c7d6-435d-81fa-1f1869da9087	df980cfc-0b67-4b07-84e4-d4d0c169f964
5fd77ba9-5015-4d8b-86a0-582e5c76bdd6	f1682f50-5698-446b-a06c-faffd04d97fe
2c71d542-1653-4d97-8752-f2fd05c7e75d	4f8cfecc-3165-4dd4-8343-5e34382b8d8f
b60392fb-43d9-4c9c-b91b-ded40492e61c	f1792077-d481-45d7-bb9f-73718327e39a
56ffaa35-814c-4c0b-b3c6-d4514d34fec2	d0dc97b1-0dd1-40b0-89c5-f7cc748d8ecf
b1e62d8e-24d2-4118-8cd0-3142acebdd5b	f6ebafe4-2d48-48db-963a-cbf016a3038c
9880c3c9-5685-42a7-8fe9-7585ea1a1d37	e173716e-e0fe-4a80-bf4f-bf254cd37928
a8041e86-071e-46cd-8fb5-7ecdc1ab0553	62387764-0fa0-4a0b-81a7-2bd039a8127a
5193a482-6ed9-4504-bd7c-c8b9e4103577	f51ee8b7-7b99-4407-83fb-9b395ea7f31a
d4b80307-abbd-48bb-b52c-6dcd409699a2	e7697e88-96df-4c96-ad8d-6c54df95d29b
878a7fe7-20ff-4651-9587-b4d6fd42e929	cf2b5069-eedf-406e-a1e8-474afbd5b340
46d35b82-e1b7-4d35-be5e-3a70fd47e421	aa90a676-6268-40c6-a126-d073fa2f88ee
c76f7fcc-2748-4b6d-805e-d21652dd5e3a	959d6cd8-9fae-4c40-9488-ef94bc23e95b
dfa20d2d-1ba3-476a-b4b9-21d21470bee2	5af68b5a-4616-491a-8207-4bde5917e22f
7158c9fd-a633-4fef-aa23-bd285f2a87a8	006b0868-0c85-436d-8aeb-67016209d25f
a0fe80e0-e3ac-485b-8a1a-4c80c101b874	5a9a3e9c-93ae-48df-95af-9b46329e5245
1aff91a6-1b0f-4575-8f4b-4e064a50b886	8367aa8a-2fec-4139-8d23-a90c939a82d1
d3709eea-ca2a-49ac-b79c-871a5473d450	a45a0f5c-b7db-4149-9c47-c86bf6f472fb
a315b798-f037-48d5-91ed-e733e3bbd6ee	4afb7dd2-d837-4ee8-b05a-2f5c5608a71c
de8ef60b-4dbe-4aa8-adef-6f58cdfada29	a124ec1c-637e-4a02-b16b-3121f6ba573c
190eb791-383d-4e27-870d-e470630843e7	6d095c54-8a67-41c0-b909-c79a372f9f89
8294a969-59a1-4d3b-895b-f07e96bf9f7a	7982cfe9-e0dc-4f14-b25a-4406b8d564b6
e2b5c926-491d-430d-8d9c-5c73d7752d1b	b42bc079-4b18-48cb-87b5-f212e65d0758
c121de15-78f7-4698-91bf-fd0485c466c2	4e278bd5-b7eb-4bdd-9e5c-4a38896affca
ee963667-56b1-49bd-8896-e07b536d3014	cdf2e7d1-c09f-404b-9669-9c165efa0a66
5046f1b4-9d95-4841-ba30-691fa44719a2	e3bf46e6-af7c-440b-9a78-7b8b960921d1
7e584ff6-0b81-4f85-81da-b8117afee326	06f87926-73b2-482c-ad5b-80aefab1c8be
feccc27e-5c2e-4339-8746-0945fee93c1e	95dd4887-4d06-477f-8092-9a5267c1158c
1db83e80-bdf7-4d8d-8008-bd8406d641fc	d6395021-f46b-411d-8091-7ae761f5e191
29fc38aa-f367-46a3-a14d-a5f657ad0caa	d31c60d8-a513-485d-bcf7-9fe814780f35
6bbd66dd-efee-4d6e-b02f-f88e98526b82	c6ee426a-874c-48fe-9dc0-d5a2cf4fa7ba
e52ffa79-557a-4024-81f3-f3826c227ec5	78fdcfe1-4c58-434b-8c04-3e66c42d288d
ef673d3d-2031-4036-ba25-4bc7ef04075b	4e2c843d-cc14-416d-9e01-ea37af9cfaed
b537bc07-9998-49f4-bbbe-5b617152bfd9	ef6e1118-ea8d-4e2a-af93-80d4b371b182
dd67dec6-35dd-4efe-b913-ed4884855365	e2c08d2e-456f-4b8e-90cd-cd56b7023c0d
81598359-24d5-4a8b-a6e6-7a6f94289119	7395bc91-f2f8-41aa-ac7c-35d3c40d56ba
c0812962-a345-48b7-aec0-01336c2d1eed	4bd00de6-5bf3-4e93-afc2-c8203b03f31a
02c6a893-49c5-49d1-8eb1-195021e70d52	b55cc258-5264-43dd-b42e-6f1f81bcd0c0
83eca7b5-45bb-44c0-8afe-36f8988d0078	3fb46808-53da-4e8b-a669-40b8d28ee829
1727e88b-df0a-4af2-9191-8c6061d98ad0	b94d618e-3204-4831-8fef-c68fa6e938a2
0e6ca8dc-0f31-4675-95b1-5920576daeff	6cec45a1-75b2-4c78-a860-e292f80a4903
ab923db7-54e8-4a50-b7fd-c2b4b300041e	119ad01f-71d8-493b-9f69-189a7a26329f
9988eb07-01f6-4f83-8699-bb63e0525f08	6e3fa164-4b31-4e55-80c8-7f6c3cf81c2e
c2124bb2-30e1-4093-9a8a-3a188a6dc0a9	b007ae52-24d8-48ca-bd6b-1d1c1d3f22e1
21205681-a0c7-48d0-81d4-0b7ef31158cf	240dbc93-01eb-47f7-9f36-e91e013a9203
54e78de0-d357-4125-a904-ab35e461572b	4f099f85-ec2e-4a28-b230-0d5117022a99
d25a4c65-9cb4-4611-909e-e68f93408d84	9f1876a1-8d9c-4a1e-9de6-68afba5232fa
b86e88e7-0d5f-4b32-a35f-dc97251ab990	9c2529b2-d364-455e-9702-f89ad879f055
08227616-02a5-46e8-9db1-f2d1d691ab23	9f4175d3-6a53-4d12-a360-24f4e0bb5681
3e604a1c-b95f-44ff-9723-e2fac845da3b	e1dd4ec1-f0e4-4f3c-9877-80b724f74c7d
d72a7338-c144-4c62-a70e-2177a3b4b77e	c037ab74-bddf-49ea-b178-7649a24804ca
c56505cb-e150-408d-9df6-3af4e608c376	6fcb4f4e-1a5a-4b98-a733-dcab89c06eee
4729fe4b-c1ac-489b-a67e-91e5c5e3ff8c	a83e65c5-f98d-484c-b14f-c4b8bfa962ac
93b51c61-6eea-4228-a102-840a2e118522	4a552035-da30-4f3a-9df5-7e9fac8b2249
8df1eeb4-dfc9-4a0a-8f93-98460c3ab489	938e4e94-9cfd-43a0-8413-ebde19c7389b
0c7af04b-e171-47c4-8be5-5db33f20148e	53b288ad-acc5-4cbc-9b95-f48aee2a1c99
9d29543e-8601-4fd0-8e76-3df3de465cab	b9ff0522-e3ff-49c3-857d-d571e62b6b3e
09537dce-c797-4b60-962a-d4c3cd6ab00a	5cf34af7-61ff-46a2-b8b3-dbd93c1093bd
64f696a6-58b2-40a8-b848-fd775cd52529	c1af7691-34f6-4318-a959-5ab48442e60f
148536ce-ee2a-4952-a19d-10d6f44146b9	7a33e1b4-8b2b-48f4-9503-c4731b727b85
0b811c6a-8f05-44bd-ac33-fb720d189e71	dddb3d8d-cb40-4950-937b-3978b729f483
c00de7a0-0b09-4e07-988c-ef2a7f8e932a	57f3f0ef-4563-4a0e-af1d-642248572dbf
ba686386-8113-4885-b20f-6ad09a295604	c4afb504-d63a-494d-873a-6a7d30091f2e
d113ce88-04ab-4675-b363-92f80c28de34	e79b1741-0b2a-4e71-8f41-1c28b8c46021
58c7e9c3-1345-48c0-a758-0887358b8696	1da07641-0d08-4b21-872d-484ab49873ad
c6d6f49e-6e95-4e41-8388-71f6fe017d80	2993b1d1-283a-479e-8f74-8d6295a41f31
9fb73d89-f7c4-47b2-810b-3ce37cd8a3c9	9c1382d9-91b8-49f0-adb5-0fe490adcdd4
2ccd028d-e7e0-4f77-a512-f658a31819a4	8fa217f1-88a8-4219-9c67-c839d57f6888
322f0b01-2118-4dbe-aba1-3875a54ee71b	8504c84e-21f9-469a-84df-1c8f77f668a9
d648c804-4eaf-4252-8b6f-13378158a07d	16a3153e-0478-470c-8a0e-1d98a19b2cd5
5bebc389-de0d-45b8-9d2f-6476988c358a	e3667854-6b7c-4395-9040-65d1ba8a2e3a
a3fd2ee0-3dd0-4992-9a9f-75e487b43441	af164f07-db8a-4566-a4fa-641a69911f9d
9fc0e0e8-1b0f-400c-b4cf-126193283695	e83340a6-d1b2-4ba7-b4aa-7540bede6fbe
e9032df3-8692-4146-a867-b9b64c9b310a	89ec7e72-a295-4b12-a438-574da1038ee8
9d3b0b87-5fc5-4d09-9c63-4d5fc4bc46d0	3663419c-0d63-46bc-89fc-eaf1dabd6483
fae88d21-171c-4df4-b258-3c5948a1034b	bcbd4dfa-7758-4cf2-b3a0-7d36f1e01853
cdf313c8-59f9-41c6-9bd2-f47cb4287da5	6f84c065-8d12-44f2-9cae-2f3b9304c072
7087a2b6-7fc4-45b0-8c48-248864f03deb	204896c3-d05d-4224-8846-e02a647168f9
1e8ae8dd-74c1-44d5-a74e-bfdce801c736	b2b09fa4-8bc6-4adc-a489-6b8c870da67b
07e0e938-f61f-477a-92a2-5b7e74b78943	05824e07-d6cf-4022-868a-fc2b38fc9c53
4ecbfd89-393f-4126-aa1c-951a2c23ef89	f257160b-4b16-48c2-a1b3-50acd99d4b1d
c29f6ed6-880d-4f03-977e-1087738e5e60	d958af14-d729-44f6-afc8-505fd67af792
94434272-4cbd-4b4d-bd98-44f18526dd69	dc9fe40e-92e5-42e6-8e44-0e090d5b8aae
bd2ec47b-a120-4b3b-b10d-aee09805ab33	0eeb2cb0-fd87-4d13-951d-0a6892f2ff20
3ace181a-23bd-424e-a87e-e0c01a2a2cb8	116ad953-e0ee-417c-88d2-6c35e621cdbf
85ed2434-da94-4333-90ca-6ca4691cbdd3	6288d3ad-ec6c-494f-a217-a61262c4a20f
a3deafcb-b54f-4b7e-89ac-c92c16fb919f	29373ffe-b51b-4a14-a2e8-16dae47d1263
34739bd6-b3be-441d-8cdb-e4233bf14080	08bd1ad7-3b09-4b44-810a-ef69235d79bb
798bd17b-69b7-40d7-92ff-7c2389edcccf	6b3c58af-b27f-45e7-9097-3a004ee9a0be
f38fc6ac-2af8-4d89-a514-4e2c5fdf08de	6a53fa35-9c73-49ba-8632-ce3ae6726e3f
81bb13fc-f082-4c0b-8066-1729f11ef617	1d811d54-caa1-41f3-bfc2-400eebdd97ef
6400c324-2c94-477d-acb9-669d4ea46f1e	79d0418c-c744-49ec-b375-4baf9ca23783
a592e80a-3b1a-46aa-be30-bcd87d6bca6f	54d683c1-25e6-46fb-b9b4-fbb910b09018
24f887e1-ce82-40f3-9674-11102bd076c0	7c14fa65-4e1a-40e7-b865-28af3912136b
9dfcbabf-2bc0-43a2-bdde-d0b2aaca3f6b	d3ce9704-26d6-4ed2-be67-cf91b1387a36
345a06d6-fa5c-4674-a847-88a6b537cf3c	73cdc20e-c7a3-4ce4-a9d6-642ae6d57e9d
715f59dd-a80f-422d-988c-f73f4b987baf	c34b3ff7-f3f4-4081-98d4-4db202e34014
97c1a300-978d-4df1-9e97-ce2f92b9eff1	ff9bc3df-28f9-42bd-81c2-f69ee2da1d00
9a90f951-ad96-4883-b97f-ac43395dae5d	90e1fbf4-2d7e-4c87-a9a9-2b69da8a5ff5
3feac02a-c99f-4dd9-9eff-e4f5e87f7dc5	55751426-ad73-46b3-b5a0-c1102c312433
f64e9609-d75d-400c-a92d-d77fd54d6c29	b7bacade-ef74-49eb-9cdd-f1ba42342dc8
252a1c43-f954-44d7-8e31-6bcd0157a05c	3abb0bc9-3124-4538-add6-8ab9c1b3cc85
aad8c8d6-d828-4aac-9cfb-cee893e36850	7c156208-4f3e-4b6b-9b3f-a6b6b670f3b1
81d0d6bb-7319-4b67-bcf7-36df24e76b43	b91e66df-724a-43b5-85da-e1003d07d4c2
fd74de4d-6973-4597-a541-e8a13d80ad55	1b34fe44-0666-49a9-8074-27814eaa1bb6
9ae0744a-9bc1-4cd7-b7cf-c6569ed9e4aa	93787ee8-976e-45ff-a9a7-16560d53eac1
a56cd282-f6c5-4373-b3d8-676562894598	4bee71f6-858a-4fa4-a31a-29641a4d5c80
a54aac0e-4108-49cf-bf50-687031c7cda6	44da2a42-431c-40a1-a198-3f602844e4f9
68b7fdb1-22b5-4152-9e69-a41151640cd8	7aca28e1-5580-401c-a29d-b52448b0a9f0
063cfacf-9933-4a2d-8921-0aeb76e12779	62259e37-f0bc-439c-bf78-9a9c51a3c862
51206157-94cc-4702-8247-c98283b487aa	5b46d4df-046f-493e-a33d-30a40c02c21f
bcf54c96-2b62-4e24-926f-d77576250dd1	8be311f0-354b-4fdf-bb58-e787c1f09466
dacd4cc2-fc2b-4fbd-adf6-c8a46ae69c91	de355f4d-8e33-43d2-81ad-f71df7899b2a
10d15b7a-16d1-4953-aaef-f193ffa97f42	f9b3cb64-3cbb-4aea-8d2b-fdc70aaf918d
bada0a2b-88cc-4f38-9be5-f4b698ae4db1	1d9f278e-7360-4acf-be12-0c0ef0a870f2
64446aec-c125-4c81-b9cc-62482cb1aaed	0821f0f7-09fc-47f0-9695-9093a831cca1
0f53e757-1823-409f-a0ea-249270728e15	f821aefd-9919-4467-9e79-0d5ca6974603
54842328-9432-4820-8976-7964bf9bf147	ccb8999d-ebc9-4bb9-9b51-991f12857e62
267a9862-17bd-4056-ba4a-1f373736ffbb	b51b53fe-4bc7-426a-8ae8-66f40b0c0ee6
d991f23a-dc1b-427a-b798-bd4187d3aa02	61d384a2-0581-4c92-9598-d77357b4a705
de4c3f91-d164-47df-9971-feba840d247c	d12dc51a-a781-40e5-a232-aea9df3b033e
fbf937f1-5f30-470c-8a77-46cd1c41e073	2fc626b0-bfdd-43c4-bc88-078f1c89d513
d429c27a-5963-42fe-b3a0-7252c20669d8	eeba9aa8-809f-4d31-956a-b816e662d15c
9c181313-5b4c-41c5-9ad5-a5a86fe609aa	cb5e49c3-bc74-49c5-8367-862a77ea1299
85448d11-9f84-44b7-8ae3-a115f24bdb76	5bfd8fa5-9d6b-42e7-976c-39f9802a7ffb
d01710f9-efc8-4b5f-9e53-300b30f9219f	4c3c342f-01a5-4863-ac55-9f55cab5c976
00bf0350-8c7c-4b9e-8143-13ea2dc1122f	1ead4c27-7e6c-4823-91e0-2cb457bc52db
db4592fb-13c2-4d61-9dc3-a5d43def8d4b	ab13f512-24e0-48ca-bd35-792cf5d0e34a
a4f8305f-4409-4776-b34d-4878d18c8693	9aa59d4f-9787-4046-90ec-ea5cf870ddc5
d7f1db09-8ba0-4b76-bcd2-01c14165f0d5	07316130-3eec-4d63-86cf-cdf167dc5bb4
39c55051-e1bc-4081-962a-17205645de45	4ab74f72-d4e0-4954-b88d-e65f995085c2
2c581a74-7716-4c20-b366-a8e1d9a901f6	9af7bac9-d150-4c4d-bec6-22418c49b39a
1e046ab9-fa4c-4c15-8d78-ed0048c80ebf	d3cefab2-aa60-4103-9ea8-f0cfe58829ae
f3c1a125-06e9-41c4-9558-275a3e346cc5	58f32c34-1979-4c3a-a3ee-ffbbc3c4ed8f
fb194ca3-10aa-4dc5-8d08-619ddbd6d1b6	c7f0800c-b685-4861-a785-988e1994f117
b51fa117-2c0a-4e1d-8ec4-9f039073a486	e6834d9c-db7d-4456-b29f-0327b2e0f201
fa5e2900-95e7-4700-9707-a329cd0c77fd	1d8bab8e-338a-4c52-aefe-c9ee0bac6b73
b6365bdb-e6d5-4615-95b3-db12a0c2f3d9	85a1c9fe-0eae-4303-b9af-408d92100518
9fb40473-74cb-43cb-9a54-c990b8bbde17	fde64268-7ada-474e-a903-08ceaabea383
8fb7fcac-6c1d-40c2-9309-b53821cbef30	5946cd1d-d499-4e27-9296-b4bd97be6a69
e1217ebe-1826-41a9-b6c4-702100a66f5e	ef012f9b-1026-4419-88f4-8a2e55512cf9
ad9455e9-7147-489e-9b1f-3540c457c260	07b53428-01cd-48f8-aee2-8dc47e84ccee
2425a532-f562-423a-88f5-228642f53875	4046c73b-aded-474e-8e1a-8d66b1f66638
72293a70-9dc8-4e4a-acdc-c74587a90420	6c467b65-497f-4902-b40f-68a24b8c66d4
7815397b-aa39-4b79-bcaa-6859a3f115f8	5c5fd36e-55b1-41da-9924-fb0c3915580a
c14407ad-670e-4d1e-9417-2b76f4810fff	ddb1ea28-a0b4-4c09-aa0c-41d34d042329
63d0c49d-918d-41fb-808a-1f8001981917	1824871d-ec31-4c0c-9fde-7163830fd8bd
dddea2e4-b8c3-4157-9d92-6de472e8375a	934ed166-0a12-4f76-80a9-2c7f44a11a8b
e6801359-d1d7-4871-b2fb-180674a2e469	3fec6659-f43a-46bd-8496-abf23f082676
f03330dd-c616-4ad5-abc3-6d6b0445e9e9	1e791309-0b14-45ff-9787-0747938d16c6
ca2b9fe2-97e0-4d4f-afd7-a5acf638800f	be7f9265-cfba-41ac-b0aa-81d9806b72c5
6ba5f81a-b7a0-4c18-a112-2e11094eec85	84363a27-1ccf-4a3d-b75e-7f3de47512c6
42f88b95-fa12-47c7-93f1-cf72f207291c	2913df27-597d-4ee0-a0a1-e4f8a6c819fe
c504d5a9-29b0-4b7e-ac7b-5e543449a0f4	55b056f3-5e60-46a5-8721-3dd89d1318f1
483bb781-0179-42e1-bf9c-487b240769b8	505df79e-d32c-4871-86fb-02b7a827732f
a9dbd55c-5dcc-48db-8785-6baef3fdd7db	e1b783b0-acd8-4531-9013-c8aa5e26f7b0
5ecc88f7-8391-4168-af11-07a6bf9b3652	4a863729-23fd-4d2f-9ff5-e28b43c67de9
33b7e799-ad10-498f-9948-8ce433311539	7f2ac906-afe8-4106-bc6a-528e50aea7ee
642e1379-1061-40bc-9a4c-f7c191e84d9d	f5ef55ba-58ae-40cc-a645-95d66cd944c7
0ed63d84-d3fe-4289-9255-35f4a03b703b	3e13c328-07db-4425-ab51-d662fc96e8a1
cf5deb22-f7eb-409d-a0e4-882716199c39	8617cb2b-cb3c-49b9-9b63-b885a03e4637
bef23192-57cd-4301-b7a7-5e82ca62482d	d5e5ef29-b60d-462e-becc-bd905d250163
14dd86c1-dfb3-4124-a453-4d64223bc048	c0216334-bffb-4218-acc4-e90e24cb56a8
b4f515ce-5bee-4e40-a66a-01f41e92181e	e5a1a303-97a5-4c85-9586-0d58fa5f803e
88e35d25-d98d-4576-8ebe-1cd74010ecd8	91add231-aab4-474c-89d6-7047ba3682a5
40a609bb-2c8f-4146-83c4-e7b0d1b23619	960e8ba5-fad0-48c2-89e1-f8c20159f90f
2deb8f9a-9e0a-46d1-bcb5-902db3b5c8ac	120a244c-39cf-4e04-ab6a-2d2f719a8e96
d8415cf6-8e4d-4c54-811e-199da14237f1	b117b0c4-ebee-4250-a3ae-3a9b7d962ef1
a441697c-4ca0-4eab-9b01-b9cb50223ce2	3dca882c-442c-4553-bd85-beb470f6bfc5
2e8ad1cd-d5d5-4bb4-8bbd-e9bef45088da	7a160935-af2a-42d1-9029-55c43a1a99b7
b19ec4cd-2876-4a2b-bcb9-b3c8db54fc15	79668ac8-a5af-4ba4-a14f-3e9ce1512a63
bd2cc59d-f5ce-46ed-beb0-4c80b24cbe71	1b702a46-d16a-4604-a219-efce2000c7e0
8bcc8c06-8c33-4409-8a0c-87723323dcce	bae3bd60-74cf-466b-b488-5918b8045ef7
c18e3a6e-fcb3-40fc-9d04-02cca3517a2e	826d37cd-4da7-4edd-a317-4b8779a9005a
08c66839-f40c-4e38-8c49-10a963cc350f	84ef891c-e087-4b60-83b9-ab1858b0564c
5f3d1f46-26bd-4f17-a748-dba49de28019	53d81e42-430b-480f-a5a5-591e1e0c2d4c
448eb0b1-916c-4a71-a0af-926c3935405b	81929ba6-a393-4090-b480-d1e6ce1d1e59
8075a848-671d-4de3-9c0e-9a86251a5e93	70bb0fbf-4e70-4555-b4c3-9b7446032a08
320ebe6f-48bd-40f1-9be5-1401a3bff328	1ba2510e-84ec-447c-b924-4e4c90984dec
5c50334e-218d-4bf2-adcb-53dcebf30b57	f7baaf60-149c-493c-b6f9-6ffc63b9b040
256c854b-e247-40dc-aa06-c99359a0b310	f00a9542-9f5b-4847-836d-bfbf60f4302e
2bcd56a1-1367-4b97-8f35-eceb3dce2e4d	76773f60-1e96-489b-ad14-f74e240fbcf4
88e6d314-8576-444a-af19-811f8fa44c90	9526e905-5339-4e36-a3ef-2754ae9303f3
04356a1d-2615-4729-8aab-c35440f498bb	c0655f95-468f-4e63-bfad-2c0e97f7dc72
963672c4-4614-4797-aae0-742c3c125a25	4d54f302-3b92-434c-8ff2-dde1ead2d089
46b127f4-a3de-486c-8b90-d300ee13b182	7ec9e97b-8bef-4fb0-8639-cec88e770dbd
7a27cf8c-6993-4e70-88eb-867073453891	5a372c2d-ce65-47c3-9bdc-54d2dbbf7213
b2a7cdc3-4574-4d50-9dfb-a8a58db9b2d2	4588e050-e15f-476f-9065-ba747bdd3736
8c7bac04-9796-4fbf-9340-41e5a993ef09	30ca50fc-bd27-4d7a-bfe1-d09b5f60b771
5bd15984-630f-46a9-a99e-0c24b26f2ed7	99697721-c39e-4043-a42c-865d3df26da1
0ed17783-f51e-43d5-8852-5e2ec3e97620	808e9937-6986-41b4-8406-74701267514d
bd80821b-408f-43b2-961d-f09bbb12d7f6	60a9ce85-58a6-4a3a-a34e-5be41e6c1b9e
fc2d6c31-dadb-45cb-9053-c87f535a77a5	5416ac01-d888-4ecf-814a-497cbdaf45e0
fa40b7ea-63b5-45a7-a434-0d4f50b58d49	1b88b184-bc65-4406-a286-0fc94d61eea4
6847e993-1414-4e6f-a2af-39ebe218dd7c	5175aa00-22e4-4a8d-bd3f-80b750fbff32
4853fd17-7214-4f0c-984b-1be0346ca4ab	85c51332-2b9f-4b14-920b-071179588696
85d915b8-0184-4ec7-93ad-e9ffa2f5743b	688c57a3-8e76-420a-8057-5d8137fff0c9
8c46a1df-1c10-4188-992a-a55b782494c9	e1aa6445-b3fe-456f-b650-819a9f12c910
c1abb741-4fcd-4161-b057-c7efd619cc99	4b94670d-9ff0-41f4-a964-422e9c006a3f
86386b36-2950-4479-b79f-4b347053c8bc	5b5287e3-66b2-4698-ba17-3b3d088dc0cc
67f88cd9-ab77-4227-a8d7-5512246f9772	d70c8044-0683-4cea-ab50-d81743a814d8
c6888be2-4517-41e4-a801-9c915f24e737	01d74497-4980-4665-9d3e-fce428c7354d
2aeaab9f-4459-4be8-91e7-e0746cbd671c	bccdad3f-64ff-4dff-8259-2db9bacff4ff
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	175ea6b7-ff2c-494f-8e80-9a950952c330
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	beffd9ff-ca40-43dc-b428-f67a18fb1373
f92a34fa-014e-4b41-a6d0-3b46b8c8a3ee	d9078cba-7cef-49c4-a8a7-ad2e8b4c900e
88395c0e-4afe-434d-8b20-5a3eef8b7f00	fc67779c-210a-4f80-9184-697d5cfe1cc9
d252a54e-0377-4b3e-8228-26108ea704fa	379624ed-3584-48af-a1af-b5d308dfc063
ba94c29b-b76e-4d67-bf5a-ce6bc45d85f8	1a045c86-f42d-48df-9f00-b26df2863c32
3a81f733-b3a3-4578-b925-a663612bc92c	f03da5fa-9be6-4f0b-aa0b-c5f2b07a2d7e
d414e076-dcb6-4edf-adef-0abdc57354ea	6e1f3a28-9630-4588-8b0a-0404dff9f063
a78544d7-65c6-4778-af62-ceec24c14056	2fe8ac19-48e7-4bad-9437-523c9e59f77c
218a9531-9264-43bc-8535-858d4cb0919e	f097c5a7-85c7-4233-86c8-15cac9f2e86c
